Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,VIN,Stock_#,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
2022,Honda,CR-V EX-L,Used,"$37,085 ",4.9,322,Modern Steel Metallic,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H88NH600514,FA02050,2401,4.9,4.8,4.7,4.8,4.7,4.9,MN,Dealer
2022,Honda,Pilot Special Edition,Used,"$37,000 ",5,4,Lunar Silver Metallic,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H26NB031119,KF53075A,11991,5,5,5,5,5,5,FL,Dealer
2022,Honda,Pilot EX-L,Used,"$37,000 ",5,7129,Modern Steel Metallic,Gray,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H52NB015252,5283701A,13142,5,5,5,5,5,5,FL,Dealer
2022,Honda,Accord Hybrid Touring,Used,"$37,000 ",4.8,149,White,Ivory,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F95NA029681,T231000B,7157,4.9,5,5,4.9,4.9,5,MO,Dealer
2022,Honda,Passport TrailSport,Used,"$37,000 ",4.9,1600,Lunar Silver Metallic,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H67NB002653,NB002653,2685,5,5,4.9,5,4.9,5,NJ,Dealer
2022,Honda,Pilot Sport,Honda Certified,"$36,999 ",4.5,2760,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H32NB077769,NB077769R,785,5,5,5,5,5,5,MN,Dealer
2022,Honda,CR-V Hybrid EX-L,Honda Certified,"$36,995 ",5,9512,Crystal Black Pearl,Black,All-wheel Drive,40–35,Hybrid,Variable,Gas/Electric I-4 2.0 L/122,5J6RT6H8XNL008280,P5990,13832,4.6,4.9,4.5,4.6,4.8,4.7,IL,Dealer
2022,Honda,Pilot Sport,Honda Certified,"$36,995 ",5,2232,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H38NB052455,R226115,6150,5,5,5,5,5,5,MN,Dealer
2022,Honda,CR-V Hybrid Touring,Used,"$36,992 ",4.3,336,Sonic Gray Pearl,Black,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,5J6RT6H94NL006291,77258R,20880,4.6,4.9,4.5,4.6,4.8,4.7,MO,Dealer
2022,Honda,Accord Sport SE,Used,"$36,988 ",5,12,Blue,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F47NA029111,21118511,6654,5,5,5,5,5,5,KS,Dealer
2022,Honda,CR-V Touring,Used,"$36,977 ",4.9,4786,Crystal Black Pearl,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H92NH610643,U35260P,11640,4.9,4.8,4.7,4.8,4.7,4.9,NY,Dealer
2022,Honda,Pilot Special Edition,Used,"$36,975 ",5,23,Deep Scarlet Pearl,Beige,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H20NB001257,91642A,28078,5,5,5,5,5,5,LA,Dealer
2022,Honda,CR-V Hybrid EX-L,Used,"$36,890 ",4.1,79,Lunar Silver Metallic,Black,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,5J6RT6H80NL029767,230042A,9783,4.6,4.9,4.5,4.6,4.8,4.7,WI,Dealer
2022,Honda,Accord Hybrid Sport,New,"$36,887 ",4.8,602,Sonic Gray Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F27NA041544,NA041544,13,4.9,5,5,4.9,4.9,5,AR,Dealer
2022,Honda,CR-V Touring,Honda Certified,"$36,877 ",4.9,4786,Aegean Blue Metallic,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H98NE002757,U35583T,14106,4.9,4.8,4.7,4.8,4.7,4.9,NY,Dealer
2022,Honda,CR-V Touring,New,"$36,845 ",4.8,3,Lunar Silver Metallic,Gray,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H90NH666757,221714,10,4.9,4.8,4.7,4.8,4.7,4.9,LA,Dealer
2022,Honda,Odyssey EX,Honda Certified,"$36,585 ",4.8,602,Obsidian Blue Pearl,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H52NB035293,B035293,34021,4.3,4.4,4.3,4.1,4.3,4.3,AR,Dealer
2022,Honda,Pilot Special Edition,Honda Certified,"$36,556 ",5,4402,Modern Steel Metallic,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H25NB005935,9686A,24850,5,5,5,5,5,5,GA,Dealer
2022,Honda,Odyssey EX-L,Honda Certified,"$36,500 ",4.8,1978,Modern Steel Metallic,Black,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H79NB004771,TAP23071A,21668,4.3,4.4,4.3,4.1,4.3,4.3,IL,Dealer
2022,Honda,Passport EX-L,Used,"$36,295 ",4.7,905,Platinum White Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H57NB007861,HP3082,9508,5,5,4.9,5,4.9,5,IL,Dealer
2022,Honda,Accord Touring 2.0T,Used,"$36,210 ",4.4,127,White,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F95NA010381,30004A,10078,5,5,5,5,5,5,IN,Dealer
2022,Honda,CR-V EX-L,Used,"$35,998 ",4.8,29,Black,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H81NE003384,23867099,13044,4.9,4.8,4.7,4.8,4.7,4.9,IN,Dealer
2022,Honda,CR-V Hybrid EX-L,Used,"$35,990 ",5,2499,Blue,Gray,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,5J6RT6H89NL007637,5988B,17559,4.6,4.9,4.5,4.6,4.8,4.7,NH,Dealer
2022,Honda,Pilot Sport,Used,"$35,899 ",5,7,White,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H32NB082499,A1137,3811,5,5,5,5,5,5,LA,Dealer
2022,Honda,Pilot Sport,Used,"$35,899 ",5,7,White,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H39NB077736,A1118,3510,5,5,5,5,5,5,LA,Dealer
2022,Honda,Pilot Sport,Used,"$35,899 ",5,7,White,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H33NB034817,A1128,9322,5,5,5,5,5,5,LA,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,845 ",4.6,6558,Platinum White Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F32NA024430,221794,6,5,5,5,5,5,5,MN,Dealer
2022,Honda,CR-V Hybrid EX-L,New,"$35,845 ",3.1,134,Nh-731p/Crystal Bl,Black,All-wheel Drive,40–35,Hybrid,Variable,Gas/Electric I-4 2.0 L/122,5J6RT6H89NL038905,40223-32,3,4.6,4.9,4.5,4.6,4.8,4.7,IL,Dealer
2022,Honda,Odyssey EX,Used,"$35,779 ",4.2,90,Modern Steel Metallic,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H55NB010758,232059A,19707,4.3,4.4,4.3,4.1,4.3,4.3,NY,Dealer
2022,Honda,Accord Sport 1.5T,Honda Certified,"$35,777 ",5,1143,Platinum White Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F31NA068879,HP6936,2439,5,5,5,5,5,5,NE,Dealer
2022,Honda,Pilot EX-L,Used,"$35,688 ",4.9,273,Lunar Silver Metallic,Gray,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H50NB002340,B002340,14701,5,5,5,5,5,5,TX,Dealer
2022,Honda,CR-V Touring,Honda Certified,"$35,598 ",4.5,463,Radiant Red Metallic,Gray,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H96NE014471,FJ0121A,8000,4.9,4.8,4.7,4.8,4.7,4.9,KY,Dealer
2022,Honda,Passport EX-L,Used,"$35,500 ",5,263,Radiant Red Metallic II,Gray,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H5XNB002146,2146,14703,5,5,4.9,5,4.9,5,GA,Dealer
2022,Honda,Pilot Touring 7-Passenger,Used,"$35,400 ",5,2,Charcoal,Gray,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H60NB021355,58688,8760,5,5,5,5,5,5,FL,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,349 ",5,121,Sonic Gray Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F33NA023450,H22591,10,5,5,5,5,5,5,WV,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",4.8,723,Platinum White Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F32NA025528,H025528,5,5,5,5,5,5,5,KS,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",5,2581,Platinum,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F37NA024245,10603,5,5,5,5,5,5,5,NH,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",5,38,Sonic Gray Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F38NA019524,52103,3,5,5,5,5,5,5,IN,Dealer
2022,Honda,Accord Sport,New,"$35,150 ",4.2,1578,Sonic Gray Pearl,Black,Front-wheel Drive,22–32,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,1HGCV2F35NA023496,2221129,4,5,5,5,5,5,5,NJ,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",4.8,140,Platinum,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F32NA017168,H4081,4,5,5,5,5,5,5,NC,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",4.3,471,Sonic Blue,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F38NA023539,NA023539,8,5,5,5,5,5,5,CA,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",5,1571,Sonic Gray Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F32NA024878,H221464,10,5,5,5,5,5,5,NJ,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",4.9,3078,Still Night Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F39NA019757,NA019757,10,5,5,5,5,5,5,NJ,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",5,2546,Still Night Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F39NA019158,NA019158,14,5,5,5,5,5,5,GA,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",5,9,Still Night Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F30NA019193,821561,5,5,5,5,5,5,5,CA,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",3.9,187,Sonic Gray Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F30NA024832,N024832,2,5,5,5,5,5,5,KS,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",5,5,Still Night Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F32NA024377,AC0385,10,5,5,5,5,5,5,NM,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",4.2,824,Sonic Gray Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F30NA020358,22085,3,5,5,5,5,5,5,CO,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",4.8,733,Sonic Gray Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F35NA023739,220652N,5,5,5,5,5,5,5,NY,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",3.1,133,Still Night Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F35NA019769,HAH221602,6,5,5,5,5,5,5,IN,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",4.7,376,Platinum White Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F38NA018650,59864,3,5,5,5,5,5,5,CA,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",4.2,1147,Still Night Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F38NA019944,H221629,14,5,5,5,5,5,5,VA,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",3.9,187,Sonic Gray Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F32NA021012,N021012,5,5,5,5,5,5,5,KS,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",5,401,White,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F33NA024114,NA024114,4,5,5,5,5,5,5,PA,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,150 ",5,7642,Still Night Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F37NA019739,NA019739,40,5,5,5,5,5,5,NJ,Dealer
2022,Honda,Accord Sport 2.0T,New,"$35,149 ",4.8,578,Still Night Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F32NA019695,NA019695,5,5,5,5,5,5,5,TX,Dealer
2022,Honda,CR-V EX-L,New,"$35,040 ",4.9,5490,Platinum White Pearl,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H82NE050651,22N289,4,4.9,4.8,4.7,4.8,4.7,4.9,CA,Dealer
2022,Honda,CR-V EX-L,New,"$35,040 ",4.9,435,White,Black,All-wheel Drive,27–32,Gasoline,continuously variable w/sport mode,4 Cylinder Engine,5J6RW2H89NA016107,H016107,6,4.9,4.8,4.7,4.8,4.7,4.9,MA,Dealer
2022,Honda,Pilot Sport,Used,"$34,999 ",5,1501,Lunar Silver Metallic,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H32NB019158,AT4401,9144,5,5,5,5,5,5,MI,Dealer
2022,Honda,Accord Hybrid Sport,Used,"$34,998 ",5,11,Blue,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F2XNA032904,23636007,2060,4.9,5,5,4.9,4.9,5,IL,Dealer
2022,Honda,CR-V EX,Used,"$34,998 ",4.8,17,Silver,Gray,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW1H51NE008021,23293375,4299,4.9,4.8,4.7,4.8,4.7,4.9,SC,Dealer
2022,Honda,Accord Hybrid EX-L,Used,"$34,988 ",4.2,1771,Radiant Red Metallic,Ivory,Front-wheel Drive,48–47,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F56NA008982,HYP2547,13582,4.9,5,5,4.9,4.9,5,NC,Dealer
2022,Honda,Accord Hybrid Sport,Used,"$34,987 ",4.5,1324,Still Night Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F24NA021087,TEB22010,8431,4.9,5,5,4.9,4.9,5,NV,Dealer
2022,Honda,Pilot Sport,Used,"$34,798 ",5,109,Platinum White Pearl,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H38NB007445,L3919,22505,5,5,5,5,5,5,KS,Dealer
2022,Honda,Accord Sport 2.0T,New,"$34,755 ",5,38,Crystal Black Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F31NA019607,52104,3,5,5,5,5,5,5,IN,Dealer
2022,Honda,Accord Sport 2.0T,New,"$34,755 ",5,38,Crystal Black Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F3XNA025034,52101,81,5,5,5,5,5,5,IN,Dealer
2022,Honda,Accord Sport 2.0T,New,"$34,755 ",4.8,658,Lunar Silver Metallic,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F33NA023433,220740,2,5,5,5,5,5,5,MA,Dealer
2022,Honda,Accord Sport 2.0T,New,"$34,755 ",5,2546,Lunar Silver Metallic,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F38NA022245,NA022245,20,5,5,5,5,5,5,GA,Dealer
2022,Honda,Accord Sport 2.0T,New,"$34,755 ",5,1923,Crystal Black,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F33NA024601,NA024601,10,5,5,5,5,5,5,FL,Dealer
2022,Honda,Accord Sport 2.0T,New,"$34,755 ",5,2321,Platinum White Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F39NA024229,H224890,3,5,5,5,5,5,5,DE,Dealer
2022,Honda,Accord Sport 2.0T,New,"$34,755 ",4.8,140,Crystal,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F3XNA021386,H4092,4,5,5,5,5,5,5,NC,Dealer
2022,Honda,Accord Sport 2.0T,New,"$34,755 ",2.4,246,Crystal Black Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F30NA024507,L61209,3,5,5,5,5,5,5,IL,Dealer
2022,Honda,CR-V EX-L,New,"$34,644 ",4.8,5,Aegean Blue Metallic,Black,All-wheel Drive,27–32,Gasoline,continuously variable w/sport mode,4 Cylinder Engine,7FARW2H89NE052364,22032,5,4.9,4.8,4.7,4.8,4.7,4.9,OK,Dealer
2022,Honda,CR-V EX-L,New,"$34,620 ",4.8,830,Platinum White Pearl,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H85NH621661,220215,3,4.9,4.8,4.7,4.8,4.7,4.9,CT,Dealer
2022,Honda,CR-V EX-L,New,"$34,620 ",4.8,830,Platinum White Pearl,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H83NH620296,220204,3,4.9,4.8,4.7,4.8,4.7,4.9,CT,Dealer
2022,Honda,Accord Hybrid Sport,New,"$34,555 ",4.7,328,White,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F21NA044794,223864,12,4.9,5,5,4.9,4.9,5,LA,Dealer
2022,Honda,Accord Hybrid Sport,New,"$34,555 ",4.7,328,Platinum White Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F20NA048125,224050,12,4.9,5,5,4.9,4.9,5,LA,Dealer
2022,Honda,Accord Hybrid Sport,New,"$34,555 ",4.7,328,Platinum White Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F26NA046783,224158,12,4.9,5,5,4.9,4.9,5,LA,Dealer
2022,Honda,Accord Hybrid Sport,Used,"$34,495 ",5,1169,Sonic Gray Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F26NA025626,X7934,10545,4.9,5,5,4.9,4.9,5,IL,Dealer
2022,Honda,Civic Si Base,Used,"$34,490 ",4.8,3040,Blue,Black / Red,Front-wheel Drive,27–37,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E57NH476854,NH476854,1070,4.2,4,4.5,4.2,4.5,5,GA,Dealer
2022,Honda,Accord Sport 2.0T,New,"$34,255 ",4.6,245,Lunar Silver Metallic,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F39NA024408,22H652,3,5,5,5,5,5,5,MI,Dealer
2022,Honda,CR-V EX-L,New,"$34,225 ",4.8,830,Crystal Black Pearl,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H82NH620418,220203,2,4.9,4.8,4.7,4.8,4.7,4.9,CT,Dealer
2022,Honda,CR-V EX-L,New,"$34,225 ",4.2,824,Lunar Silver Metallic,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H83NH620489,23197,3500,4.9,4.8,4.7,4.8,4.7,4.9,CO,Dealer
2022,Honda,Accord Sport 2.0T,New,"$34,055 ",5,1664,Platinum White Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F30NA024250,35532,11,5,5,5,5,5,5,VA,Dealer
2022,Honda,Accord Hybrid Sport,Honda Certified,"$34,041 ",5,2703,Sonic Gray Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F22NA038048,P18852A,6060,4.9,5,5,4.9,4.9,5,MO,Dealer
2022,Honda,Accord Sport 1.5T,Used,"$33,995 ",4.2,63,Sonic Gray Pearl,Black,Front-wheel Drive,29–35,Gasoline,continuously variable,4 Cylinder Engine,1HGCV1F35NA006210,6180P,14741,5,5,5,5,5,5,TN,Dealer
2022,Honda,Accord Hybrid EX-L,Used,"$33,975 ",4.9,948,Gray,Black,Front-wheel Drive,48–47,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F56NA016869,NA016869A,12602,4.9,5,5,4.9,4.9,5,TX,Dealer
2022,Honda,Accord Sport SE,New,"$33,955 ",5,3,Still Night Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F48NA109436,221831,2,5,5,5,5,5,5,LA,Dealer
2022,Honda,Pilot EX-L,Used,"$33,900 ",4.7,364,Blue,Gray,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H54NB002857,NL0598C,19015,5,5,5,5,5,5,TX,Dealer
2022,Honda,Accord Hybrid Sport,New,"$33,858 ",3.8,405,White,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F2XNA040145,NA040145,7,4.9,5,5,4.9,4.9,5,GA,Dealer
2022,Honda,Accord Sport 2.0T,New,"$33,755 ",5,5590,Black,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F34NA017799,221774,15,5,5,5,5,5,5,FL,Dealer
2022,Honda,Accord Hybrid Sport,Used,"$33,752 ",4.7,290,Gray,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F28NA037955,S27850,8500,4.9,5,5,4.9,4.9,5,OR,Dealer
2022,Honda,CR-V EX-L,Honda Certified,"$33,688 ",5,4272,Platinum White Pearl,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H81NH647089,U3974A,2384,4.9,4.8,4.7,4.8,4.7,4.9,NY,Dealer
2022,Honda,Pilot Sport,Used,"$33,599 ",5,7,Gray,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H34NB022167,A1115,4976,5,5,5,5,5,5,LA,Dealer
2022,Honda,CR-V EX-L,New,"$33,575 ",4.9,435,Blue,B-593M/BLACK,All-wheel Drive,27–32,Gasoline,continuously variable w/sport mode,4 Cylinder Engine,7FARW2H85NE007681,40749-08,14499,4.9,4.8,4.7,4.8,4.7,4.9,MA,Dealer
2022,Honda,Accord Sport SE,New,"$33,560 ",5,3,Crystal Black Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F47NA089017,221830,3,5,5,5,5,5,5,LA,Dealer
2022,Honda,CR-V EX-L,New,"$33,540 ",4.9,5490,Platinum White Pearl,Black,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW1H85NE021770,22N359,4,4.9,4.8,4.7,4.8,4.7,4.9,CA,Dealer
2022,Honda,CR-V EX-L,Used,"$33,496 ",4.8,2,Radiant Red Metallic,Gray,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H87NH626585,MU2579A,18772,4.9,4.8,4.7,4.8,4.7,4.9,NY,Dealer
2022,Honda,Accord Hybrid Sport,Used,"$33,495 ",5,48,Radiant Red Metallic,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F27NA015378,P142301,17217,4.9,5,5,4.9,4.9,5,IL,Dealer
